resourceIdentifier,resourceName,country,protocols,protocolSubCategories,estAnnualEmissionReductions,M4_tight,n_tight,M4_methodology,n_methodology,M4_subcat,n_subcat,M4_range
5813,"Developing a Voluntary Carbon Market Project with FPOs for Agroforestry Plantation in Saharanpur District of Uttar Pradesh, India",India,VM0047,ARR,54161,0.3783783783783784,37,0.4101123595505618,178,0.5330948121645797,559.0,0.15471643378620126
5814,THAILAND CARBON PROGRAM OF RICE-FIELD FOR ALTERNATIVE WET AND DRY IN THE AREAS OF THE CENTRAL AND NORTHERN,Thailand,VM0051,ALM,54645,1.0,1,0.5,8,0.20388349514563106,618.0,0.7961165048543689
5807,REGENERATIVE AGRICULTURE CARBON OFFSETTING (RACO) GROUP PROJECT,Malaysia,VM0042,ALM,13387,1.0,1,0.1493212669683258,221,0.06957928802588997,618.0,0.93042071197411
5805,Mangrove Mitra: Community-Led Coastal Resilience,India,VM0033,ARR; WRC,50553,0.6,5,0.45454545454545453,44,0.4473684210526316,38.0,0.1526315789473684
5806,Tausi Tanzania,Tanzania,VM0047,ARR,266196,0.75,4,0.7640449438202247,178,0.7960644007155635,559.0,0.0460644007155635
5802,Suledo Community ARR Project (Mradi wa jamii wa Suledo wa Hewa kaboni),Tanzania,VM0047,ARR,62406,0.25,4,0.4438202247191011,178,0.556350626118068,559.0,0.30635062611806796
5803,Improved Agricultural Land Management in Sierra Leone,Sierra Leone,VM0042,ALM,45000,1.0,1,0.23076923076923078,221,0.1343042071197411,618.0,0.8656957928802589
5798,KALTIM HUTAMA IFM PROJECT,Indonesia,VM0010,IFM,517003,0.4,5,0.9019607843137255,102,0.9102564102564102,156.0,0.5102564102564102
5799,Gerbang Barito REDD+ Project,Indonesia,VM0007,REDD; WRC,275000,0.125,8,0.4915254237288136,118,0.47058823529411764,17.0,0.3665254237288136
5796,Tanimbar Community Forest Restoration Project,Indonesia,VM0047,ARR,2568258,1.0,5,0.9719101123595506,178,0.9856887298747764,559.0,0.028089887640449396
5792,Togo Green Renaissance With Farmers and Schools,Togo,VM0047,ARR,696750,1.0,2,0.9044943820224719,178,0.9230769230769231,559.0,0.0955056179775281
5786,MYANMAR CARBON PROGRAM OF RICE-FIELD FOR GREENHOUSE GAS REDUCTION IN AREAS OF THE CENTRAL AND NORTHERN,Myanmar,VM0051,ALM,59738,1.0,1,0.625,8,0.4935275080906149,618.0,0.506472491909385
5783,Green Gold Loreto 2,Peru,VM0010,IFM,203181,0.2,5,0.7058823529411765,102,0.75,156.0,0.55
5779,The Ecopreneur Movement – Miombo Woodland Restoration Project,Zambia,VM0047,ARR,1432208,1.0,1,0.949438202247191,178,0.962432915921288,559.0,0.050561797752809
5780,KA’AGUY+ – Grouped REDD+ Project for Avoided Forest Degradation in Paraguay,Paraguay,VM0006,REDD,235000,1.0,1,0.35,20,0.45980707395498394,311.0,0.65
5774,ReTerra Brazil,Brazil,VM0042,ALM,717000,0.4666666666666667,15,0.8099547511312217,221,0.9061488673139159,618.0,0.4394822006472492
5769,Grouped Improved Agricultural Land Management Project in Shandong Province,China,VM0042,ALM,52708,0.043478260869565216,69,0.2579185520361991,221,0.16990291262135923,618.0,0.2144402911666339
5770,REDD+ Sertão Veredas,Brazil,VM0048,ARR; REDD,79560,1.0,1,0.2413793103448276,29,0.35714285714285715,14.0,0.7586206896551724
5766,Agrokoncernas Carbon Farming Initiative,Lithuania,VM0042,ALM,209333,1.0,4,0.5746606334841629,221,0.7524271844660194,618.0,0.42533936651583715
5764,PEWMA PATAGONIA CARBON FORESTRY PROJECT,Argentina,VM0047,ARR,2430,0.15384615384615385,13,0.09550561797752809,178,0.11449016100178891,559.0,0.05834053586862577
5763,Grande Sun Gabon Ogooué-Ivindo REDD+ Project,Gabon ,VM0007; VM0048,REDD,2976683,1.0,1,0.8571428571428571,7,0.9292604501607717,311.0,0.1428571428571429
5760,Acorn - Kaderes Smallholder Agroforestry in Tanzania,Tanzania,VM0047,ARR,476494,1.0,4,0.8651685393258427,178,0.8819320214669052,559.0,0.1348314606741573
5758,Go Green Jojoba Afforestation Project,Egypt,VM0047,ARR,44834,1.0,1,0.3539325842696629,178,0.4865831842576029,559.0,0.6460674157303371
5755,SATROKALA ARR GROUPED PROJECT,Madagascar,VM0047,ARR,49971,1.0,3,0.38764044943820225,178,0.5152057245080501,559.0,0.6123595505617978
5746,DORNOD SUSTAINABLE GRASSLAND MANAGEMENT PROJECT,Mongolia,VM0042,ALM,800000,0.9285714285714286,7,0.834841628959276,221,0.9231391585760518,618.0,0.09372979961215255
5747,SELENGE SUSTAINABLE GRASSLAND MANAGEMENT PROJECT,Mongolia,VM0042,ALM,180000,0.42857142857142855,7,0.5384615384615384,221,0.7330097087378641,618.0,0.30443828016643554
5748,SUKHBAATAR SUSTAINABLE GRASSLAND MANAGEMENT PROJECT,Mongolia,VM0042,ALM,800000,0.9285714285714286,7,0.834841628959276,221,0.9231391585760518,618.0,0.09372979961215255
5743,Proyecto Tatú: Restoring the Chaco Forest in Argentina,Argentina,VM0047,ARR,46238,0.7692307692307693,13,0.37640449438202245,178,0.5026833631484794,559.0,0.3928262748487468
5739,Tumed Left Banner Improved Agricultural Land Management Project,China,VM0042,ALM,76540,0.11594202898550725,69,0.31221719457013575,221,0.6310679611650486,618.0,0.5151259321795414
5736,Kapuas Pisau Conservation Project,Indonesia,VM0007; VM0047,ARR; REDD; WRC,83123,0.3333333333333333,3,0.16666666666666666,6,0.16666666666666666,12.0,0.16666666666666666
5730,MoRe Malawi ARR Project,Malawi,VM0047,ARR,896410,1.0,4,0.9213483146067416,178,0.9427549194991055,559.0,0.0786516853932584
5732,MoRe Malawi REDD Project,Malawi,VM0048,REDD,154902,1.0,1,0.41379310344827586,29,0.3665594855305466,311.0,0.6334405144694534
5725,"Improved Agricultural Land Management for Verified Carbon Emission Reduction and Removal in Wa West and Daffiama-Bussie-Issah (DBI) Districts, Ghana",Ghana,VM0042,ALM,385080,1.0,2,0.6742081447963801,221,0.8349514563106796,618.0,0.32579185520361986
5724,INDHEMP AGRICULTURAL HEMP ROTATION - MONTANA,United States,VM0042,ALM,47545,0.18181818181818182,11,0.24434389140271492,221,0.1488673139158576,618.0,0.09547657748685731
5722,JATI DHARMA INDAH PLYWOOD INDUSTRIES IFM PROJECT 1,Indonesia,VM0010,IFM,366498,0.2,5,0.8431372549019608,102,0.8653846153846154,156.0,0.6653846153846155
5723,Urubamba Amazon IFM Project,Peru,VM0010,IFM,537434,0.8,5,0.9117647058823529,102,0.9166666666666666,156.0,0.11666666666666659
5720,Mangrove Conservation Sierra Leone,Sierra Leone,VM0033,ARR; WRC,176391,1.0,2,0.8181818181818182,44,0.7368421052631579,38.0,0.26315789473684215
5718,RENEW TARU ODISHA,India,VM0047,ARR,4814,0.16216216216216217,37,0.1404494382022472,178,0.1735241502683363,559.0,0.03307471206608911
5714,Project Tarsier,Philippines,VM0047,ARR,21784,0.16666666666666666,6,0.2808988764044944,178,0.3738819320214669,559.0,0.20721526535480025
5713,Afforestation Project in Mongolia,Mongolia,VM0047,ARR,1510792,0.75,4,0.9550561797752809,178,0.9695885509838998,559.0,0.21958855098389984
5710,The Soil Center Carbon Initiative,United States,VM0042,ALM,2438383,0.9090909090909091,11,0.9547511312217195,221,0.982200647249191,618.0,0.07310973815828192
5709,TRIUNFO DO XINGU RECOVERY UNIT (URTX) ARR PROJECT,Brazil,VM0047,ARR,76000,0.5,16,0.4943820224719101,178,0.590339892665474,559.0,0.09595787019356394
5704,COMBINED NATIVE SPECIES RESTORATION AND EUCALYPTUS REFORESTATION IN THE BRAGANCA DISTRICT,Portugal,VM0047,ARR,1538,1.0,3,0.06741573033707865,178,0.08228980322003578,559.0,0.9325842696629214
5705,NADOWLI-KALEO CLIMATE-SMART AGRICULTURE CARBON PROJECT,Ghana,VM0042,ALM,211923,0.5,2,0.579185520361991,221,0.7540453074433657,618.0,0.25404530744336573
5706,Amau Ganai REDD+ Project,Papua New Guinea,VM0007; VM0048,REDD,636062,0.25,4,0.2857142857142857,7,0.7234726688102894,311.0,0.4734726688102894
5707,Roots of Change: India Agroforestry Ecosystem Services Initiative,India,VM0047,ARR,210272,0.7297297297297297,37,0.7303370786516854,178,0.7710196779964222,559.0,0.04128994826669252
5703,KwaZulu-Natal Sustainable Landscapes Program (KZNSLP),South Africa,VM0032,ALM,730524,1.0,4,0.75,16,0.9093851132686084,618.0,0.25
5701,Sustainable Regenerative Agriculture Project with Ecologically Oriented and Organic Integration,Kazakhstan,VM0042,ALM,1727889,1.0,5,0.9366515837104072,221,0.9724919093851133,618.0,0.06334841628959276
5699,MONGOLIA AFFORESTATION PROJECT (PHASE II),Mongolia,VM0047,ARR,9573225,1.0,4,1.0,178,1.0,559.0,0.0
5700,EcoHarvest Sustainable Agriculture Project,Kazakhstan,VM0042,ALM,881748,0.8,5,0.8642533936651584,221,0.9368932038834952,618.0,0.13689320388349513
5697,Swiftgreen: Agroforestry for Tribal farmers,India,VM0047,ARR,206332,0.7027027027027027,37,0.7191011235955056,178,0.7674418604651163,559.0,0.06473915776241357
5695,Siluk Peatlands Conservation Project (SPCP),Indonesia,VM0007,REDD; WRC,1147943,0.625,8,0.8135593220338984,118,0.8235294117647058,17.0,0.19852941176470584
5689,Karoo Sustainable Landscapes Program (KSLP),South Africa,VM0032; VM0042,ALM,900000,1.0,1,1.0,1,0.9401294498381877,618.0,0.05987055016181231
5679,Igombe REDD+ Project,Tanzania,VM0048,REDD,197030,0.5,2,0.4827586206896552,29,0.40192926045016075,311.0,0.09807073954983925
5680,CO2ROZO,Colombia,VM0007; VM0042,ALM; REDD; WRC,336242,1.0,1,1.0,1,1.0,1.0,0.0
5678,Logged to Protected Forest Spain,Spain,VM0010,IFM,378,1.0,1,0.0196078431372549,102,0.03205128205128205,156.0,0.9803921568627451
5676,MISITU ARR PROJECT - MT. KENYA REGION,Kenya,VM0047,ARR,521726,1.0,3,0.8876404494382022,178,0.9033989266547406,559.0,0.1123595505617978
5670,"Mixed afforestation in Puerto Valle Nuevo, Corrientes, Argentina",Argentina,VM0047,ARR,42860,0.5384615384615384,13,0.34269662921348315,178,0.47584973166368516,559.0,0.19576490924805529
5671,Lisala REDD+ Project,"Congo, The Democratic Republic of The",VM0007,REDD,719149,1.0,1,0.711864406779661,118,0.7395498392282959,311.0,0.288135593220339
5673,California Impact Project,United States,VM0047,ARR,8795180,1.0,5,0.9943820224719101,178,0.998211091234347,559.0,0.005617977528089901
5669,DIMITRA CARBON: MEXICO CONSERVATION PROJECT,Mexico,VM0047,ARR,155694,1.0,2,0.651685393258427,178,0.7137745974955277,559.0,0.348314606741573
5663,The Lam Son Regenerative Sugarcane Project,Viet Nam,VM0042,ALM,1135,1.0,1,0.06787330316742081,221,0.025889967637540454,618.0,0.9741100323624595
5662,Brazilian Citrus Program For Climate Adaptation,Brazil,VM0042,ALM,93260,0.13333333333333333,15,0.3438914027149321,221,0.6440129449838188,618.0,0.5106796116504855
5660,Tukuze,Kenya,VM0047,ARR,240641,0.6666666666666666,3,0.7471910112359551,178,0.7871198568872988,559.0,0.12045319022063217
5655,Lumwana REDD+ Project,Zambia,VM0048,REDD,203302,1.0,2,0.5172413793103449,29,0.4115755627009646,311.0,0.5884244372990354
5652,Boreal Mix,Sweden,VM0012,IFM,36334,1.0,1,0.6111111111111112,18,0.34615384615384615,156.0,0.6538461538461539
5653,Green Portneuf Project,Canada,VM0034,IFM,44000,0.8181818181818182,11,0.75,12,0.40384615384615385,156.0,0.4143356643356644
5651,Carbon Smart Farming Initiative,South Africa,VM0042,ALM,171510,0.6,5,0.5158371040723982,221,0.7216828478964401,618.0,0.20584574382404186
5643,Oyu – Green Growth Uganda,Uganda,VM0047,ARR,65085,0.5,4,0.46629213483146065,178,0.5688729874776386,559.0,0.10258085264617794
5638,Henan Wancheng Improved Agricultural Land Management Project,China,VM0042,ALM,155063,0.4782608695652174,69,0.4751131221719457,221,0.7038834951456311,618.0,0.2287703729736854
5639,Sustainable Grassland Management Project in Sukhbaatar Province,Mongolia,VM0042,ALM,162000,0.2857142857142857,7,0.49321266968325794,221,0.7119741100323624,618.0,0.42625982431807674
5640,Sustainable Grassland Management Project in Tov Province,Mongolia,VM0042,ALM,200000,0.6428571428571429,7,0.5633484162895928,221,0.7467637540453075,618.0,0.18341533775571472
5637,REDD+ PROJECT ARARA PEOPLE,Brazil,VM0048,REDD,1539048,1.0,11,0.9655172413793104,29,0.8778135048231511,311.0,0.12218649517684887
5634,Lower Sepik REDD+ Project,Papua New Guinea,VM0007; VM0048,REDD,655969,0.5,4,0.42857142857142855,7,0.7266881028938906,311.0,0.2981166743224621
5628,Greening of the dried Aral Sea,Kazakhstan,VM0047,ARR,9123,1.0,1,0.1853932584269663,178,0.25402504472271914,559.0,0.8146067415730337
5632,Green and Carbon Capture project,Colombia,VM0047,ARR,15759,0.6666666666666666,6,0.25842696629213485,178,0.34525939177101966,559.0,0.4082397003745318
5631,Enviro Rise,Indonesia,VM0007; VM0047,ARR; REDD; WRC,1316941,1.0,3,0.8333333333333334,6,0.75,12.0,0.25
5624,MANDJI IMPROVEMENT,Gabon ,VM0035,IFM,323996,1.0,1,1.0,1,0.8461538461538461,156.0,0.15384615384615385
5625,MANDJI PROTECTION,Gabon ,VM0010,IFM,58429,1.0,1,0.4117647058823529,102,0.48717948717948717,156.0,0.5882352941176471
5620,"CARBON AGROFORESTRY IN CIMANUK, PROGO AND BRANTAS WATERSHED - INDONESIA",Indonesia,VM0047,ARR,826,0.2,5,0.05056179775280899,178,0.0626118067978533,559.0,0.149438202247191
5618,TOURBA PROJECT – IMPROVED AGRICULTURAL PRACTICES IN BRAZIL,Brazil,VM0042,ALM,2625935,0.9333333333333333,15,0.9592760180995475,221,0.9838187702265372,618.0,0.05048543689320384
5615,Regenerative Agriculture and Forestry Technologies (RAFT),Malawi,VM0047,ARR,135668,0.75,4,0.6235955056179775,178,0.6905187835420393,559.0,0.1264044943820225
5610,AgriCarbon Regenerative Orchards,Israel,VM0042,ALM,9000,0.5,6,0.12669683257918551,221,0.05663430420711974,618.0,0.44336569579288027
5607,Humus Program,France,VM0042,ALM,733000,1.0,3,0.8190045248868778,221,0.9110032362459547,618.0,0.1809954751131222
5608,Manduri Caatinga Grouped IFM Project,Brazil,VM0003,IFM,91,1.0,1,0.05555555555555555,18,0.01282051282051282,156.0,0.9871794871794872
5595,Improved Agricultural Land Management Grouped Carbon Project In India,India,VM0042,ALM,65047,0.48148148148148145,27,0.2850678733031674,221,0.610032362459547,618.0,0.32496448915637954
5594,Climate Resilient Bamboo Plantations for Enhancing Rural Livelihoods in India,India,VM0047,ARR,101846,0.5135135135135135,37,0.5674157303370787,178,0.6493738819320215,559.0,0.13586036841850802
5592,Climate Smart Agroforestry for Carbon Sequestration in India,India,VM0047,ARR,141707,0.5945945945945946,37,0.6292134831460674,178,0.6958855098389982,559.0,0.10129091524440359
5593,Growing Carbon Sinks through Agroforestry in India,India,VM0047,ARR,100501,0.4864864864864865,37,0.5617977528089888,178,0.6475849731663685,559.0,0.16109848667988202
5589,Incentivising Biodiversity and Climate Resilience Initiative,India,VM0047,ARR,159434,0.6216216216216216,37,0.6629213483146067,178,0.7227191413237924,559.0,0.10109751970217085
5590,NATURALL CARBON PROGRAM: REGENERATIVE AGRICULTURE IN BRAZIL – PROJECT IV,Brazil,VM0042,ALM,1562585,0.7,15,0.9253393665158371,221,0.9684466019417476,618.0,0.26844660194174763
5591,NATURALL CARBON PROGRAM: REGENERATIVE AGRICULTURE IN BRAZIL – PROJECT V,Brazil,VM0042,ALM,1562585,0.7,15,0.9253393665158371,221,0.9684466019417476,618.0,0.26844660194174763
5587,Conkouati-Douli National Park REDD+ Project,Congo,VM0007,REDD,372678,1.0,1,0.559322033898305,118,0.617363344051447,311.0,0.44067796610169496
5585,PROJECT LESTARI,Indonesia,VM0007; VM0048,REDD,2351492,1.0,1,0.7142857142857143,7,0.909967845659164,311.0,0.2857142857142857
5581,Carbon sequestration through Mangrove Afforestation & Restoration in Bangladesh,Bangladesh,VM0033,ARR; WRC,37724,1.0,1,0.36363636363636365,44,0.3157894736842105,38.0,0.6842105263157895
5578,Re.green Landscapes: Native Forest Restoration in the Atlantic Forest,Brazil,VM0047,ARR,115389,0.625,16,0.6123595505617978,178,0.6726296958855098,559.0,0.060270145323712
5580,Akiing Azhenan Improved Forest Management Project,United States,VM0045,IFM,25000,0.3333333333333333,3,0.42857142857142855,7,0.2692307692307692,156.0,0.15934065934065933
5576,Chatham Islands / Rekohu Natural Regeneration Project,New Zealand,VM0047,ARR,150166,1.0,2,0.6460674157303371,178,0.7084078711985689,559.0,0.3539325842696629
5571,"Tea Shade Development and Ecological (TSHADE) Restoration Project, Sri Lanka",Sri Lanka,VM0047,ARR; IFM,567471,1.0,1,0.8932584269662921,178,0.875,8.0,0.125
5570,Bago Bamboo for Climate Carbon Forest Project,Myanmar,VM0047,ARR,4169,1.0,1,0.12921348314606743,178,0.1520572450805009,559.0,0.8707865168539326
5568,TOURBA PROJECT – IMPROVED AGRICULTURE PRACTICES IN NIGERIA,Nigeria,VM0042,ALM,651199,1.0,1,0.7828054298642534,221,0.8932038834951457,618.0,0.2171945701357466
5566,Boomitra Grassland Restoration in Costa Rica,Costa Rica,VM0042,ALM,169950,1.0,1,0.5113122171945701,221,0.7184466019417476,618.0,0.4886877828054299
5567,Regenerative Agriculture Initiative 'Insoil',Poland,VM0042,ALM,533032,0.75,4,0.748868778280543,221,0.8729773462783171,618.0,0.12410856799777414
5565,Projeto REDD+ Xikrin do Cateté,Brazil,VM0048,REDD,1111885,0.9090909090909091,11,0.896551724137931,29,0.8295819935691319,311.0,0.07950891552177719
5562,Galician Atlantic Forest Restoration Grouped Project,Spain,VM0047,ARR,2544,1.0,1,0.10112359550561797,178,0.11806797853309481,559.0,0.898876404494382
5555,KOSHER BLUE CARBON - 2,India,VM0033,ARR,57316,0.6666666666666666,3,0.4772727272727273,44,0.5491949910554562,559.0,0.18939393939393934
5556,Green Samar,Philippines,VM0047,ARR,312464,0.8333333333333334,6,0.8089887640449438,178,0.8193202146690519,559.0,0.024344569288389573
5545,YAKOPI Mangrove Restoration Project,Indonesia,VM0033,ARR; WRC,38870,0.3333333333333333,3,0.38636363636363635,44,0.34210526315789475,38.0,0.05303030303030304
5535,RALICÓ FARM: A MODEL FOR REGENERATIVE GRAZING,Argentina,VM0042,ALM,9400,0.2857142857142857,7,0.13122171945701358,221,0.059870550161812294,618.0,0.2258437355524734
5533,"PROJECT TO AFFOREST AND PRESERVE DEGRADED AND FALLOW INDIGENOUSLY OWNED LANDS IN WEST BENGAL, INDIA",India,VM0047,ARR,20000,0.24324324324324326,37,0.2696629213483146,178,0.3667262969588551,559.0,0.12348305371561186
5527,Mandassaia Farm Carbon REDD+ Project,Brazil,VM0048,REDD,351207,0.8181818181818182,11,0.7931034482758621,29,0.6012861736334405,311.0,0.21689564454837773
5526,Sustainable Grassland Management Project in Dornod Province,Mongolia,VM0042,ALM,108000,0.14285714285714285,7,0.3936651583710407,221,0.6650485436893204,618.0,0.5221914008321775
5524,Central Seram IFM RestorationWISE Project,Indonesia,VM0010,IFM,1000000,0.8,5,0.9803921568627451,102,0.9807692307692307,156.0,0.18076923076923068
5522,Grouped Mangrove Restoration Project to Secure Livelihoods and Combat Climate Change in India,India,VM0033,WRC,165058,1.0,1,0.7954545454545454,44,0.8888888888888888,9.0,0.20454545454545459
5523,"Pama project, Central African Republic",Central African Republic,VM0047,ARR,222414,1.0,1,0.7359550561797753,178,0.778175313059034,559.0,0.2640449438202247
5520,The Pekanbaru Suntara Peatland Project (PSPP),Indonesia,VM0007; VM0047,ARR; REDD; WRC,665596,0.6666666666666666,3,0.6666666666666666,6,0.5833333333333334,12.0,0.08333333333333326
5515,Arbonics Afforestation Project Four,Latvia,VM0047,ARR,9875,1.0,2,0.19101123595505617,178,0.2558139534883721,559.0,0.8089887640449438
5516,Arbonics Afforestation Project Three,Estonia,VM0047,ARR,3009,1.0,2,0.10674157303370786,178,0.12701252236135957,559.0,0.8932584269662921
5517,AfriScout Regenerative Grazing Project,Ethiopia,VM0042,ALM,163211,1.0,1,0.497737556561086,221,0.7135922330097088,618.0,0.502262443438914
5518,San Miguelito afforestation project with exotic and native species in Northeast Argentina.,Argentina,VM0047,ARR,14964,0.3076923076923077,13,0.24157303370786518,178,0.3184257602862254,559.0,0.0768527265783602
5514,Sustainable Grassland Management Project in Arkhangai Province,Mongolia,VM0042,ALM,200000,0.6428571428571429,7,0.5633484162895928,221,0.7467637540453075,618.0,0.18341533775571472
5511,Brazil Cerrado 1,Brazil,VM0047,ARR,351328,0.9375,16,0.8314606741573034,178,0.8461538461538461,559.0,0.1060393258426966
5509,Promoting Sustainable Agricultural Land Management Practices for Climate Resilience,India,VM0042,ALM,76656,0.5555555555555556,27,0.3167420814479638,221,0.6326860841423948,618.0,0.315944002694431
5510,Project Caraga,Philippines,VM0048,REDD,2400000,1.0,2,1.0,29,0.9163987138263665,311.0,0.0836012861736335
5506,uMkhanyakude Restoration Project,South Africa,VM0032,ALM,273453,0.75,4,0.4375,16,0.7880258899676376,618.0,0.35052588996763756
5500,Drawn Carbon ARR Foundations Project,Guatemala,VM0047,ARR,4812500,1.0,2,0.9887640449438202,178,0.9946332737030411,559.0,0.011235955056179803
5501,Drawn Carbon REDD Foundations Project,Guatemala,VM0048,REDD,380952,1.0,1,0.8275862068965517,29,0.6302250803858521,311.0,0.3697749196141479
5496,NZ FR Project 2,New Zealand,VM0012,IFM,10000,0.75,2,0.4166666666666667,18,0.13782051282051283,156.0,0.6121794871794872
5489,Los Llanos de Apan: Ecological Restoration,Mexico,VM0047,ARR,12352,0.5,2,0.21348314606741572,178,0.2880143112701252,559.0,0.2865168539325843
5484,Hachijojima IFM Project,Japan,VM0045,IFM,4,0.5,2,0.14285714285714285,7,0.00641025641025641,156.0,0.4935897435897436
5485,German Forest Restoration: Rebuilding Climate-Resilient Forests After Bark Beetle Damage,Germany,VM0047,ARR,4213,1.0,1,0.1348314606741573,178,0.15384615384615385,559.0,0.8651685393258427
5486,Green Mpumalanga Project (GMP),South Africa,VM0032,ALM,72392,0.25,4,0.3125,16,0.6181229773462783,618.0,0.3681229773462783
5483,Lake Victoria Watershed Agroforestry Carbon Project II,Uganda,VM0047,ARR,500000,1.0,4,0.8764044943820225,178,0.8962432915921288,559.0,0.1235955056179775
5474,Pahang Peatland Restoration Project,Malaysia,VM0007; VM0047,ARR; REDD; WRC,2400000,1.0,1,1.0,6,0.9166666666666666,12.0,0.08333333333333337
5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Indonesia,VM0007; VM0011,IFM; REDD; WRC,2081242,1.0,1,1.0,1,1.0,1.0,0.0
5469,"Alternate Wetting and Drying in Rice Cultivation in An Giang Province, Viet nam",Viet Nam,VM0051,ALM,590682,1.0,1,1.0,8,0.883495145631068,618.0,0.11650485436893199
5459,Savannakhet Town IFM (conversion of logged to protected forest) Project,Lao,VM0010,IFM,280463,1.0,2,0.7843137254901961,102,0.8205128205128205,156.0,0.21568627450980393
5460,Savannakhet Town Afforestation Project,Lao,VM0047,ARR,296030,1.0,2,0.7808988764044944,178,0.8085867620751341,559.0,0.2191011235955056
5461,Louang Namtha IFM (conversion of logged to protected forest) Project,Lao,VM0010,IFM,276496,0.5,2,0.7745098039215687,102,0.8141025641025641,156.0,0.3141025641025641
5462,Louang Namtha Afforestation Project,Lao,VM0047,ARR,274380,0.5,2,0.7696629213483146,178,0.7996422182468694,559.0,0.29964221824686943
5463,Khammouan REDD Project,Lao,VM0007,REDD,240965,1.0,1,0.4406779661016949,118,0.4790996784565916,311.0,0.5593220338983051
5464,Muyuchi,Peru,VM0047,ARR,10000,0.6666666666666666,3,0.199438202247191,178,0.26028622540250446,559.0,0.46722846441947563
5458,Sanggala Corridor Project,Indonesia,VM0007; VM0047,ARR; REDD,177514,1.0,1,0.3333333333333333,6,0.5,14.0,0.6666666666666667
5457,TanzaBlue,Tanzania,VM0033,ARR; WRC,31667,1.0,1,0.3409090909090909,44,0.2894736842105263,38.0,0.7105263157894737
5456,BissauBlue,Guinea-Bissau,VM0033,ARR; WRC,102283,1.0,1,0.7272727272727273,44,0.6578947368421053,38.0,0.3421052631578947
5453,NativState - Afforestation in the Mississippi River Alluvial Valley,United States,VM0047,ARR,148361,0.6,5,0.6404494382022472,178,0.7066189624329159,559.0,0.10661896243291591
5451,Kenya Climate Smart Agriculture Program,Kenya,VM0042,ALM,37448,0.14285714285714285,7,0.21266968325791855,221,0.11650485436893204,618.0,0.0961648288889865
5446,Boreal Carbon - Project Gamma I,Mongolia,VM0047,ARR,300000,0.25,4,0.7949438202247191,178,0.8130590339892666,559.0,0.5630590339892666
5448,"BLUERIZON PROJECT: BLUE CARBON PROJECT ON TIDAL WETLAND OF MANGROVES IN JAVA-1, INDONESIA",Indonesia,VM0033,ARR; WRC,101974,0.6666666666666666,3,0.7045454545454546,44,0.631578947368421,38.0,0.07296650717703357
5442,PROYECTO REDD+ JUNTOS POR LOS BOSQUES,Peru,VM0048,REDD,139695,0.6666666666666666,6,0.3793103448275862,29,0.3504823151125402,311.0,0.31618435155412644
5439,NOMOLENE YINE IFM PROJECT,Peru,VM0010,IFM,242645,0.4,5,0.7352941176470589,102,0.7884615384615384,156.0,0.3884615384615384
5437,Rewetting of the Paltinskoye Peatland for Climate Resilience in Perm Krai,Russian Federation,VM0036,WRC,2813,1.0,1,0.5,4,0.3333333333333333,9.0,0.6666666666666667
5432,Kwahu Landscape Restoration Project,Ghana,VM0047,ARR,751718,1.0,5,0.9101123595505618,178,0.9320214669051878,559.0,0.0898876404494382
5433,Project Colobus | Forest Ecosystem Restoration In Eastern Ghana,Ghana,VM0047,ARR,77220,0.4,5,0.5,178,0.59391771019678,559.0,0.19391771019677995
5430,Cultivar Progresso REDD+ Project,Brazil,VM0015,REDD,57983,0.296875,64,0.24561403508771928,114,0.1832797427652733,311.0,0.11359525723472669
5427,Community-Based Mangrove Conservation and Restoration in Guinea,Guinea,VM0007; VM0033,WRC,322876,1.0,1,1.0,3,1.0,9.0,0.0
5418,Salvador WMA Baldcypress Restoration Project,United States,VM0033,ARR; WRC,61778,1.0,1,0.5454545454545454,44,0.5263157894736842,38.0,0.4736842105263158
5417,Bosland Growth—Appalachian Mineland Reforestation,United States,VM0047,ARR,6591,0.2,5,0.16853932584269662,178,0.2110912343470483,559.0,0.04255190850435167
5415,Vale do Rio Branco REDD+ Grouped Project,Brazil,VM0007,REDD,164017,0.2894736842105263,38,0.3389830508474576,118,0.3729903536977492,311.0,0.08351666948722286
5412,Hubei Improved Cropland Management Project Phase I,China,VM0042,ALM,98697,0.2028985507246377,69,0.3665158371040724,221,0.6537216828478964,618.0,0.45082313212325875
5404,Atebubu and Wiase Forest Landscape Restoration Project,Ghana,VM0047,ARR,109853,0.6,5,0.5842696629213483,178,0.6601073345259392,559.0,0.07583767160459087
5402,Improved Forest Management Project in the Mesopotamia Region of Argentina,Argentina,VM0003,IFM,4354,1.0,1,0.2222222222222222,18,0.07051282051282051,156.0,0.9294871794871795
5403,Reforestation Project in Northern Argentina,Argentina,VM0047,ARR,34188,0.46153846153846156,13,0.3202247191011236,178,0.43828264758497315,559.0,0.14131374243733796
5401,Regenerating Landscapes: Agroforestry Initiative in India,India,VM0047,ARR,424726,0.9459459459459459,37,0.848314606741573,178,0.8640429338103757,559.0,0.09763133920437295
5400,Mangrove Restoration and Biodiversity Conservation for Coastal Communities of India,India,VM0033,ARR; WRC,82861,1.0,5,0.6363636363636364,44,0.6052631578947368,38.0,0.39473684210526316
