Group,Year,N,Gini,Mean,SD,Range,P25,P75,IQR
ASEAN,2000,6,0.22868217054263565,32.25,13.740906083661296,43.5,23.25,35.25,12.0
ASEAN,2001,6,0.23697916666666666,32.0,14.062361110425233,45.0,23.25,35.25,12.0
ASEAN,2002,6,0.2455470737913486,32.75,14.707566080082728,46.5,23.25,37.5,14.25
ASEAN,2003,6,0.22549019607843138,34.0,14.0089257261219,42.0,22.875,39.375,16.5
ASEAN,2004,6,0.22661870503597123,34.75,14.241225368626115,42.0,22.875,41.25,18.375
ASEAN,2005,6,0.2222222222222222,34.5,14.177446878757825,40.5,22.875,41.25,18.375
ASEAN,2006,6,0.20714285714285716,35.0,13.683932183404009,37.5,22.875,41.25,18.375
ASEAN,2007,7,0.22408963585434175,32.785714285714285,13.850882238164838,42.0,23.25,40.5,17.25
ASEAN,2008,7,0.22408963585434175,32.785714285714285,13.850882238164838,42.0,23.25,40.5,17.25
ASEAN,2009,7,0.21751152073732719,33.214285714285715,13.569548741989342,42.0,24.0,40.5,16.5
ASEAN,2010,7,0.21428571428571427,33.42857142857143,13.433509730277839,42.0,24.75,40.5,15.75
ASEAN,2011,7,0.20976491862567814,33.857142857142854,13.195546558577702,42.0,25.5,40.5,15.0
ASEAN,2012,7,0.2138364779874214,34.07142857142857,13.289170057468844,42.0,24.75,40.5,15.75
ASEAN,2013,7,0.20634920634920634,34.714285714285715,13.087226986802117,42.0,26.25,40.5,14.25
ASEAN,2014,7,0.19793459552495696,35.57142857142857,12.796284537285956,42.0,27.0,40.5,13.5
ASEAN,2015,7,0.19793459552495696,35.57142857142857,12.796284537285956,42.0,27.0,40.5,13.5
ASEAN,2016,7,0.19793459552495696,35.57142857142857,12.796284537285956,42.0,27.0,40.5,13.5
ASEAN,2017,7,0.19503849443969204,35.785714285714285,12.738740526601585,42.0,27.75,40.5,12.75
ASEAN,2018,7,0.18765849535080303,36.214285714285715,12.483867140253865,42.0,29.25,40.5,11.25
ASEAN,2019,7,0.17940199335548174,36.857142857142854,12.261188143645686,42.0,30.75,40.5,9.75
ASEAN,2020,8,0.2184065934065934,34.125,13.557170611893914,45.0,23.625,39.75,16.125
ASEAN,2021,8,0.2184065934065934,34.125,13.557170611893914,45.0,23.625,39.75,16.125
ASEAN,2022,8,0.24859550561797752,33.375,15.200226149633432,54.0,25.875,39.75,13.875
ASEAN,2023,8,0.24859550561797752,33.375,15.200226149633432,54.0,25.875,39.75,13.875
ASEAN,2024,8,0.24859550561797752,33.375,15.200226149633432,54.0,25.875,39.75,13.875
ASEAN,2025,8,0.2361111111111111,33.75,14.543039572248986,51.0,25.875,39.75,13.875
Africa,2000,6,0.08536585365853659,30.75,4.956056900399752,15.0,29.25,34.125,4.875
Africa,2001,7,0.11131725417439703,33.0,6.80336051416609,24.0,30.0,35.25,5.25
Africa,2002,7,0.11391223155929038,32.785714285714285,6.870522660806313,24.0,29.25,35.25,6.0
Africa,2003,8,0.14595808383233533,31.3125,8.264901315200321,27.0,26.625,36.0,9.375
Africa,2004,9,0.20166987797045602,28.833333333333332,10.482790129010924,36.0,21.0,36.0,15.0
Africa,2005,9,0.20454545454545456,29.333333333333332,10.749676997731399,36.0,21.0,36.0,15.0
Africa,2006,11,0.18181818181818182,28.636363636363637,9.167856171257242,30.0,21.0,36.0,15.0
Africa,2007,12,0.17182890855457228,28.25,8.699856320652657,27.0,21.0,36.0,15.0
Africa,2008,14,0.1746031746031746,27.0,8.635475005547093,27.0,21.0,34.5,13.5
Africa,2009,14,0.17785998861696073,26.892857142857142,8.900599039688627,27.0,21.0,34.5,13.5
Africa,2010,16,0.1682347670250896,26.15625,8.401485638712954,25.5,21.0,32.625,11.625
Africa,2011,17,0.16326530612244897,25.941176470588236,8.065690504959838,25.5,21.0,31.5,10.5
Africa,2012,20,0.15979228486646885,25.275,7.783757126221245,25.5,20.625,30.375,9.75
Africa,2013,21,0.16522574447646493,24.785714285714285,8.01274494993152,28.5,21.0,24.0,3.0
Africa,2014,22,0.18036890645586298,23.522727272727273,8.031864485126603,30.0,18.0,25.125,7.125
Africa,2015,23,0.1610305958132045,22.891304347826086,7.311332064647748,28.5,18.0,24.0,6.0
Africa,2016,23,0.17828659634679703,22.043478260869566,7.743037606776956,30.0,18.0,24.0,6.0
Africa,2017,23,0.1928514270472126,21.26086956521739,8.067473023381408,37.5,18.0,24.0,6.0
Africa,2018,24,0.2096313603322949,20.0625,8.304507435724288,37.5,16.125,21.375,5.25
Africa,2019,27,0.19634846113719354,19.72222222222222,7.796406262970391,33.0,15.0,20.25,5.25
Africa,2020,29,0.21912312541790047,18.67241379310345,8.097760292809966,40.5,15.0,19.5,4.5
Africa,2021,29,0.2209631728045326,18.25862068965517,7.947696141623177,39.0,15.0,19.5,4.5
Africa,2022,30,0.24392156862745099,17.0,7.940403012442126,39.0,12.75,19.125,6.375
Africa,2023,30,0.280625,16.0,8.44393273303382,39.0,12.0,19.125,7.125
Africa,2024,31,0.2895452778857365,16.06451612903226,8.555079547040547,39.0,10.5,20.25,9.75
Africa,2025,32,0.24274861878453038,16.96875,7.7801203999359805,37.5,12.0,19.875,7.875
Andean,2000,5,0.15072463768115943,20.7,5.5641710972974225,16.5,18.0,24.0,6.0
Andean,2001,5,0.1647058823529412,20.4,6.044832503882966,18.0,18.0,24.0,6.0
Andean,2002,5,0.17313432835820894,20.1,6.191930232165087,18.0,16.5,24.0,7.5
Andean,2003,5,0.19333333333333333,18.0,6.363961030678928,16.5,13.5,24.0,10.5
Andean,2004,5,0.16615384615384615,19.5,5.848076606885378,15.0,15.0,25.5,10.5
Andean,2005,5,0.16363636363636364,19.8,5.801723881744114,15.0,15.0,25.5,10.5
Andean,2006,5,0.170873786407767,20.6,6.343500610861482,16.0,15.0,27.0,12.0
Andean,2007,5,0.17327188940092167,21.7,6.852736679604726,16.5,15.0,29.0,14.0
Andean,2008,5,0.3055276381909548,19.9,11.065260954898443,30.5,15.0,30.0,15.0
Andean,2009,5,0.21785714285714286,22.4,8.8,24.0,18.0,31.0,13.0
Andean,2010,5,0.20440528634361232,22.7,8.35224520712844,22.5,18.0,31.0,13.0
Andean,2011,5,0.19491525423728814,23.6,8.54049178911847,22.0,19.5,33.0,13.5
Andean,2012,5,0.1641434262948207,25.1,7.432361670424818,19.0,19.5,33.0,13.5
Andean,2013,5,0.17276264591439688,25.7,8.109253973085318,20.0,19.5,35.0,15.5
Andean,2014,5,0.17410071942446043,27.8,8.789766777338292,22.0,19.5,36.0,16.5
Andean,2015,5,0.22053231939163498,26.3,10.414413089560064,26.5,16.5,36.0,19.5
Andean,2016,5,0.22053231939163498,26.3,10.414413089560064,26.5,16.5,36.0,19.5
Andean,2017,5,0.31932773109243695,23.8,13.54474067673501,37.5,15.0,35.0,20.0
Andean,2018,5,0.34782608695652173,23.0,14.293355099485915,40.0,15.0,35.0,20.0
Andean,2019,5,0.34782608695652173,23.0,14.293355099485915,40.0,15.0,35.0,20.0
Andean,2020,5,0.3724770642201835,21.8,14.503792607452716,40.0,13.5,35.0,21.5
Andean,2021,5,0.3825242718446602,20.6,13.997856978837868,38.0,10.5,33.0,22.5
Andean,2022,5,0.382,20.0,13.641847382227965,36.5,10.5,33.0,22.5
Andean,2023,5,0.39381443298969077,19.4,13.781872151489434,36.5,10.5,33.0,22.5
Andean,2024,5,0.4,18.5,13.63084736911099,35.0,10.5,33.0,22.5
Andean,2025,5,0.4066666666666667,18.0,13.575713609236164,35.0,10.5,32.0,21.5
Arab_League,2000,10,0.09557522123893805,33.9,5.855766388782941,21.0,30.375,35.625,5.25
Arab_League,2001,10,0.09647577092511014,34.05,5.888335927917156,21.0,30.375,36.0,5.625
Arab_League,2002,10,0.10677966101694915,35.4,6.681317235396026,22.5,30.75,38.625,7.875
Arab_League,2003,10,0.1024,37.5,6.80808343074613,19.5,31.5,43.875,12.375
Arab_League,2004,10,0.10711462450592885,37.95,7.163972361755731,21.0,31.5,43.875,12.375
Arab_League,2005,10,0.10849420849420849,38.85,7.453354949282906,21.0,31.5,45.75,14.25
Arab_League,2006,10,0.11947565543071162,40.05,8.460053191322144,24.0,31.5,48.375,16.875
Arab_League,2007,10,0.13010752688172042,41.85,9.754614292733466,27.0,31.5,51.0,19.5
Arab_League,2008,10,0.13010752688172042,41.85,9.754614292733466,27.0,31.5,51.0,19.5
Arab_League,2009,10,0.13010752688172042,41.85,9.754614292733466,27.0,31.5,51.0,19.5
Arab_League,2010,10,0.1323943661971831,42.6,10.066777041337511,27.0,32.625,52.125,19.5
Arab_League,2011,10,0.1352112676056338,42.6,10.33150521463354,27.0,32.25,53.25,21.0
Arab_League,2012,10,0.13829787234042554,42.3,10.602358228243375,27.0,31.5,53.25,21.75
Arab_League,2013,10,0.15963636363636363,41.25,11.77762709547216,31.5,32.625,53.25,20.625
Arab_League,2014,10,0.18656716417910446,40.2,13.596323032349591,40.5,32.625,53.25,20.625
Arab_League,2015,11,0.23030303030303031,36.81818181818182,15.100079360527047,39.0,23.25,52.5,29.25
Arab_League,2016,11,0.23295454545454544,34.90909090909091,14.388786956607726,39.0,23.25,49.5,26.25
Arab_League,2017,11,0.24072727272727273,34.09090909090909,14.54431813742551,40.5,22.5,48.75,26.25
Arab_League,2018,11,0.2620320855614973,32.45454545454545,15.2337164113843,40.5,18.75,48.0,29.25
Arab_League,2019,11,0.25789273488018255,32.59090909090909,15.096384548834234,40.5,18.75,48.0,29.25
Arab_League,2020,11,0.258498023715415,31.363636363636363,14.744938899178115,40.5,18.75,47.25,28.5
Arab_League,2021,11,0.25996810207336524,31.09090909090909,14.822921718219483,40.5,18.75,47.25,28.5
Arab_League,2022,11,0.27674979887369267,30.818181818181817,15.301920151751496,42.0,18.75,46.5,27.75
Arab_League,2023,11,0.2843412094513416,30.954545454545453,15.748671726752857,42.0,16.5,47.25,30.75
Arab_League,2024,11,0.2924901185770751,31.363636363636363,16.274758634002573,45.0,16.5,48.0,31.5
Arab_League,2025,11,0.2812018489984592,32.18181818181818,16.16009778220969,42.0,16.5,49.5,33.0
Asia,2000,25,0.19782837127845884,34.26,12.042524652247966,45.0,24.0,42.0,18.0
Asia,2001,25,0.20603508771929824,34.2,12.449096352747858,45.0,24.0,42.0,18.0
Asia,2002,25,0.1953140916808149,35.34,12.179261061328804,46.5,27.0,43.5,16.5
Asia,2003,25,0.18164251207729468,37.26,11.95250601338481,42.0,28.5,45.0,16.5
Asia,2004,25,0.17523809523809525,37.8,11.719214990774766,42.0,28.5,46.5,18.0
Asia,2005,26,0.17970314524678999,37.67307692307692,11.959018408789875,40.5,24.75,47.625,22.875
Asia,2006,29,0.18521348743910593,37.3448275862069,12.149998899017875,40.5,24.0,48.0,24.0
Asia,2007,30,0.19700176366843034,37.8,13.07899078675415,42.0,24.0,49.875,25.875
Asia,2008,30,0.211051930758988,37.55,13.880652001977428,46.5,24.0,50.25,26.25
Asia,2009,30,0.20576241134751774,37.6,13.566134305689296,45.0,24.375,50.25,25.875
Asia,2010,31,0.2021999752811766,37.88709677419355,13.464834532612524,45.0,25.5,51.0,25.5
Asia,2011,31,0.1982151629277878,38.12903225806452,13.279239036407779,45.0,26.25,51.0,24.75
Asia,2012,31,0.19761623886425578,38.37096774193548,13.290165987176431,45.0,27.0,51.0,24.0
Asia,2013,31,0.19652148060056487,38.5,13.239725170132692,45.0,25.5,51.0,25.5
Asia,2014,31,0.19986767307147005,38.53225806451613,13.470359027156604,48.0,25.5,50.5,25.0
Asia,2015,33,0.21555662270818712,37.28787878787879,14.009753260123821,45.0,24.0,51.0,27.0
Asia,2016,34,0.2305213683496463,35.705882352941174,14.353784931804993,46.5,22.5,49.5,27.0
Asia,2017,35,0.23753176901708134,34.52857142857143,14.3103074026795,46.5,21.0,48.0,27.0
Asia,2018,36,0.24169283991078339,33.90277777777778,14.380648380358453,46.5,20.625,48.375,27.75
Asia,2019,36,0.2410386965376782,34.09722222222222,14.38644203777198,46.5,20.625,48.375,27.75
Asia,2020,37,0.2518834839751745,33.013513513513516,14.594744743972374,48.0,19.5,48.0,28.5
Asia,2021,37,0.2592989028632593,32.75675675675676,14.875892715261422,49.5,19.5,48.0,28.5
Asia,2022,37,0.2824307340436373,32.25675675675676,15.900714594523995,58.5,19.5,48.0,28.5
Asia,2023,37,0.2845128692054664,32.310810810810814,16.01196822285171,58.5,19.5,48.0,28.5
Asia,2024,37,0.2785604951789326,32.689189189189186,15.860179334792374,54.0,19.5,48.0,28.5
Asia,2025,37,0.25936769429089557,33.432432432432435,15.096608784292425,51.0,21.0,48.0,27.0
BRICS,2000,5,0.16703296703296702,27.3,8.072174428244226,22.5,21.0,33.0,12.0
BRICS,2001,5,0.12371134020618557,29.1,6.613622305514581,16.5,22.5,34.5,12.0
BRICS,2002,5,0.11717171717171718,29.7,6.321392251711643,18.0,27.0,34.5,7.5
BRICS,2003,5,0.12815533980582525,30.9,7.137226352022192,21.0,28.5,36.0,7.5
BRICS,2004,5,0.10467289719626169,32.1,6.044832503882965,18.0,30.0,36.0,6.0
BRICS,2005,5,0.09557522123893805,33.9,5.89406481131655,16.5,31.5,39.0,7.5
BRICS,2006,5,0.09666666666666666,36.0,6.220932405998316,18.0,31.5,39.0,7.5
BRICS,2007,5,0.09347826086956523,36.8,6.185466837676846,18.5,33.0,39.0,6.0
BRICS,2008,5,0.07958115183246073,38.2,5.706137047074842,16.0,33.0,39.0,6.0
BRICS,2009,5,0.08272251308900523,38.2,5.784461945591828,16.0,33.0,40.5,7.5
BRICS,2010,5,0.08831168831168831,38.5,6.300793600809346,17.5,33.0,40.5,7.5
BRICS,2011,5,0.08123393316195372,38.9,5.927900134111573,16.5,34.0,40.5,6.5
BRICS,2012,5,0.08123393316195372,38.9,5.927900134111573,16.5,34.0,40.5,6.5
BRICS,2013,5,0.08181818181818182,39.6,6.191930232165088,18.0,36.0,40.5,4.5
BRICS,2014,5,0.07789473684210527,38.0,6.172519744804386,17.0,34.5,37.5,3.0
BRICS,2015,5,0.07696476964769648,36.9,6.575712889109438,17.0,33.0,34.5,1.5
BRICS,2016,5,0.09146005509641875,36.3,7.025667228100119,20.0,33.0,34.5,1.5
BRICS,2017,5,0.0942528735632184,34.8,6.8527366796047255,18.0,30.0,35.0,5.0
BRICS,2018,5,0.12035398230088495,33.9,7.748548251124205,23.0,30.0,35.0,5.0
BRICS,2019,5,0.11929824561403507,34.2,7.678541528180987,23.0,30.0,35.0,5.0
BRICS,2020,5,0.12389380530973451,33.9,7.863841300534999,23.0,28.5,35.0,6.5
BRICS,2021,5,0.12059701492537313,33.5,7.848566748139434,23.0,28.5,33.0,4.5
BRICS,2022,4,0.14543726235741444,32.875,9.289611132873109,23.0,25.375,36.75,11.375
BRICS,2023,4,0.1330188679245283,33.125,8.48804306068248,21.5,26.625,36.5,9.875
BRICS,2024,4,0.1330188679245283,33.125,8.48804306068248,21.5,26.625,36.5,9.875
BRICS,2025,4,0.13191881918819187,33.875,8.339476902060465,21.5,27.375,38.0,10.625
BRICS_Plus,2000,8,0.15701219512195122,30.75,8.616843969807043,28.5,25.5,34.5,9.0
BRICS_Plus,2001,8,0.12941176470588237,31.875,7.338894671542848,22.5,25.875,35.625,9.75
BRICS_Plus,2002,8,0.12353801169590643,32.0625,7.073001042697506,24.0,27.0,35.625,8.625
BRICS_Plus,2003,8,0.12777777777777777,33.75,7.75806032459145,25.5,29.625,40.5,10.875
BRICS_Plus,2004,8,0.1196236559139785,34.875,7.490619133289317,25.5,30.0,40.5,10.5
BRICS_Plus,2005,8,0.11469072164948453,36.375,7.338894671542848,24.0,31.125,41.25,10.125
BRICS_Plus,2006,8,0.11642156862745098,38.25,7.866066361276137,24.0,31.125,45.0,13.875
BRICS_Plus,2007,8,0.12182034976152623,39.3125,8.492413894176378,26.0,32.25,46.5,14.25
BRICS_Plus,2008,8,0.11216951788491446,40.1875,8.038724634542472,24.0,32.75,46.875,14.125
BRICS_Plus,2009,8,0.11333592534992223,40.1875,8.073635720665132,24.0,32.75,46.875,14.125
BRICS_Plus,2010,8,0.12041984732824428,40.9375,8.801411463509702,24.0,32.75,49.875,17.125
BRICS_Plus,2011,8,0.11665402124430956,41.1875,8.569340333421238,24.0,33.75,49.875,16.125
BRICS_Plus,2012,8,0.11665402124430956,41.1875,8.569340333421238,24.0,33.75,49.875,16.125
BRICS_Plus,2013,8,0.13767281105990783,40.6875,10.074526974007266,31.5,35.25,51.0,15.75
BRICS_Plus,2014,9,0.19884823848238484,36.44444444444444,13.064890279856595,40.5,33.0,50.0,17.0
BRICS_Plus,2015,9,0.19615912208504802,36.0,12.834415538785638,39.0,33.0,50.0,17.0
BRICS_Plus,2016,9,0.19682539682539682,35.0,12.276897907135265,39.0,30.0,45.0,15.0
BRICS_Plus,2017,9,0.1998193315266486,34.166666666666664,12.156388352540313,39.0,30.0,45.0,15.0
BRICS_Plus,2018,9,0.2047071702244116,33.833333333333336,12.190615698606495,37.5,25.0,45.0,20.0
BRICS_Plus,2019,9,0.1983739837398374,34.166666666666664,11.935009193312105,36.0,25.0,45.0,20.0
BRICS_Plus,2020,9,0.2047071702244116,33.833333333333336,12.211106056009468,36.0,25.0,45.0,20.0
BRICS_Plus,2021,9,0.2155444258950102,33.27777777777778,12.660329798914558,39.0,25.0,45.0,20.0
BRICS_Plus,2022,8,0.23268500948766604,32.9375,13.597880119709837,39.0,23.25,45.75,22.5
BRICS_Plus,2023,8,0.2973446893787575,31.1875,16.45246467098471,51.0,22.5,46.625,24.125
BRICS_Plus,2024,8,0.29880478087649404,31.375,16.633456495870004,51.0,22.5,47.25,24.75
BRICS_Plus,2025,8,0.2923151750972763,32.125,16.629698584159605,51.0,22.875,47.625,24.75
Balkans,2000,5,0.21224489795918366,29.4,11.288932633336069,30.0,18.0,36.0,18.0
Balkans,2001,5,0.1843137254901961,30.6,10.066777041337511,28.5,22.5,36.0,13.5
Balkans,2002,5,0.1925925925925926,32.4,11.087831167545797,30.0,22.5,40.5,18.0
Balkans,2003,5,0.1827586206896552,34.8,11.595688854052613,28.5,25.5,48.0,22.5
Balkans,2004,8,0.20044378698224852,31.6875,11.385125987445198,36.0,25.5,37.5,12.0
Balkans,2005,9,0.17708333333333334,32.0,10.392304845413264,36.0,27.0,34.5,7.5
Balkans,2006,9,0.16804864566058597,33.5,10.124228365658293,34.5,27.0,36.0,9.0
Balkans,2007,10,0.17373271889400924,32.55,10.196690639614404,34.5,25.5,35.625,10.125
Balkans,2008,10,0.1709677419354839,32.55,10.041040782707737,33.0,25.125,35.625,10.5
Balkans,2009,10,0.17383177570093458,32.1,10.222035022440492,34.5,24.75,34.5,9.75
Balkans,2010,10,0.15893719806763285,31.05,9.392683322671962,34.5,24.75,34.5,9.75
Balkans,2011,10,0.1519230769230769,31.2,8.969949832635633,33.0,27.0,35.625,8.625
Balkans,2012,10,0.17150259067357512,28.95,9.53532904518769,36.0,22.875,31.5,8.625
Balkans,2013,10,0.20508474576271185,26.55,9.973590125927574,37.5,21.75,31.125,9.375
Balkans,2014,10,0.15059288537549406,25.3,6.723838189605696,20.0,20.25,31.875,11.625
Balkans,2015,10,0.18048289738430584,24.85,7.95,27.5,20.25,31.875,11.625
Balkans,2016,10,0.17808764940239044,25.1,7.961783719745218,28.0,21.375,31.875,10.5
Balkans,2017,10,0.19514563106796118,25.75,9.028427327059791,33.0,21.0,31.5,10.5
Balkans,2018,10,0.18735632183908046,26.1,8.745856161634492,31.0,21.0,31.875,10.875
Balkans,2019,10,0.1601834862385321,27.25,8.01950746617272,28.5,21.25,32.25,11.0
Balkans,2020,10,0.16831858407079647,28.25,8.666746794501384,30.5,21.75,32.625,10.875
Balkans,2021,10,0.17256637168141592,28.25,8.79559548865226,30.5,21.75,32.625,10.875
Balkans,2022,10,0.17452991452991454,29.25,9.058835465996719,30.5,21.75,36.375,14.625
Balkans,2023,10,0.16778523489932887,29.8,8.874683092933516,29.0,21.75,36.375,14.625
Balkans,2024,10,0.1567260940032415,30.85,8.564607404896035,29.0,24.0,36.375,12.375
Balkans,2025,10,0.16435331230283912,31.7,9.179324593890337,31.0,24.375,38.0,13.625
Baltic,2000,3,0.046948356807511735,35.5,3.082207001484488,7.5,33.75,37.5,3.75
Baltic,2001,3,0.05555555555555555,36.0,3.6742346141747673,9.0,33.75,38.25,4.5
Baltic,2002,3,0.040160642570281124,41.5,3.082207001484488,7.5,39.75,43.5,3.75
Baltic,2003,3,0.031746031746031744,42.0,2.449489742783178,6.0,40.5,43.5,3.0
Baltic,2004,3,0.03065134099616858,43.5,2.449489742783178,6.0,42.0,45.0,3.0
Baltic,2005,3,0.03065134099616858,43.5,2.449489742783178,6.0,42.0,45.0,3.0
Baltic,2006,3,0.014814814814814815,45.0,1.224744871391589,3.0,44.25,45.75,1.5
Baltic,2007,3,0.014814814814814815,45.0,1.224744871391589,3.0,44.25,45.75,1.5
Baltic,2008,3,0.014814814814814815,45.0,1.224744871391589,3.0,44.25,45.75,1.5
Baltic,2009,3,0.014814814814814815,45.0,1.224744871391589,3.0,44.25,45.75,1.5
Baltic,2010,3,0.08658008658008658,38.5,6.164414002968976,15.0,34.5,42.0,7.5
Baltic,2011,3,0.10126582278481013,39.5,7.483314773547883,18.0,34.5,43.5,9.0
Baltic,2012,3,0.09166666666666666,40.0,6.96419413859206,16.5,35.25,43.5,8.25
Baltic,2013,3,0.06349206349206349,42.0,5.338539126015656,12.0,38.25,44.25,6.0
Baltic,2014,3,0.04597701149425287,43.5,4.242640687119285,9.0,40.5,45.0,4.5
Baltic,2015,3,0.03745318352059925,44.5,3.5355339059327378,7.5,42.0,45.75,3.75
Baltic,2016,3,0.03745318352059925,44.5,3.5355339059327378,7.5,42.0,45.75,3.75
Baltic,2017,3,0.03980099502487562,44.666666666666664,3.7712361663282534,8.0,42.0,46.0,4.0
Baltic,2018,3,0.03431372549019608,45.333333333333336,3.299831645537222,7.0,43.0,46.5,3.5
Baltic,2019,3,0.0340632603406326,45.666666666666664,3.091206165165235,7.0,43.5,47.0,3.5
Baltic,2020,3,0.02877697841726619,46.333333333333336,2.6246692913372702,6.0,44.5,47.5,3.0
Baltic,2021,3,0.023474178403755867,47.333333333333336,2.0548046676563256,5.0,46.0,48.5,2.5
Baltic,2022,3,0.023474178403755867,47.333333333333336,2.0548046676563256,5.0,46.0,48.5,2.5
Baltic,2023,3,0.023474178403755867,47.333333333333336,2.0548046676563256,5.0,46.0,48.5,2.5
Baltic,2024,3,0.026284348864994027,46.5,2.273030282830976,5.5,45.0,47.75,2.75
Baltic,2025,3,0.026284348864994027,46.5,2.273030282830976,5.5,45.0,47.75,2.75
CIS,2000,4,0.08333333333333333,18.0,2.806243040080456,7.5,16.125,19.125,3.0
CIS,2001,4,0.1323529411764706,19.125,4.668712349245775,12.0,16.5,22.875,6.375
CIS,2002,4,0.28846153846153844,19.5,10.5,27.0,14.25,27.75,13.5
CIS,2003,4,0.18548387096774194,23.25,7.9726093595509875,19.5,17.625,30.375,12.75
CIS,2004,4,0.18846153846153846,24.375,8.510104288432663,21.0,18.75,31.875,13.125
CIS,2005,4,0.19117647058823528,25.5,9.06228448019593,22.5,19.875,33.375,13.5
CIS,2006,6,0.17272727272727273,27.5,8.602325267042627,25.5,23.625,34.5,10.875
CIS,2007,7,0.16228571428571428,26.785714285714285,7.832428663927313,25.5,23.25,32.25,9.0
CIS,2008,7,0.1737142857142857,26.785714285714285,8.271539599550907,27.0,22.5,32.25,9.75
CIS,2009,6,0.13716814159292035,28.25,6.896557112066861,21.0,24.75,33.375,8.625
CIS,2010,7,0.16820276497695852,26.571428571428573,7.885015496988899,22.5,20.25,33.0,12.75
CIS,2011,7,0.17233560090702948,27.0,8.254868693253524,22.5,20.25,34.5,14.25
CIS,2012,7,0.18285714285714286,26.785714285714285,8.76216355725466,22.5,18.75,35.25,16.5
CIS,2013,7,0.19279907084785133,26.357142857142858,9.171829096728297,22.5,17.25,35.25,18.0
CIS,2014,7,0.2077922077922078,25.928571428571427,9.678505534831041,24.0,16.5,35.25,18.75
CIS,2015,8,0.216796875,24.0,9.276987657639737,27.0,17.25,33.0,15.75
CIS,2016,8,0.2309322033898305,22.125,9.116434335857413,27.0,14.625,30.375,15.75
CIS,2017,9,0.2007168458781362,20.666666666666668,7.50925355071254,22.5,15.0,28.5,13.5
CIS,2018,10,0.17777777777777778,21.6,6.880406964707829,19.5,15.375,27.375,12.0
CIS,2019,10,0.17346938775510204,22.05,6.940641180755565,18.0,15.375,27.375,12.0
CIS,2020,10,0.16891891891891891,22.2,6.80147042925278,18.0,16.5,27.375,10.875
CIS,2021,10,0.1738255033557047,22.35,7.05,19.5,16.5,27.375,10.875
CIS,2022,9,0.24347826086956523,19.166666666666668,8.41955396021006,27.0,15.0,22.5,7.5
CIS,2023,9,0.3058902275769746,18.444444444444443,10.07043098615514,33.5,15.0,24.0,9.0
CIS,2024,9,0.3442399454669393,18.11111111111111,11.16238170965761,35.0,15.0,24.0,9.0
CIS,2025,9,0.32235142118863047,19.11111111111111,11.129983971681026,35.0,16.5,25.5,9.0
Caribbean,2000,7,0.234192037470726,26.142857142857142,10.96003873075236,30.0,18.0,36.0,18.0
Caribbean,2001,7,0.22272215973003376,27.214285714285715,10.649805976962153,30.0,18.75,36.0,17.25
Caribbean,2002,7,0.22272215973003376,27.214285714285715,10.649805976962153,30.0,18.75,36.0,17.25
Caribbean,2003,7,0.2388758782201405,26.142857142857142,11.220880681359468,30.0,17.25,36.75,19.5
Caribbean,2004,7,0.2229965156794425,26.357142857142858,10.602271608731128,30.0,18.75,36.0,17.25
Caribbean,2005,7,0.2459016393442623,26.142857142857142,11.834315375557779,30.0,16.5,38.25,21.75
Caribbean,2006,7,0.24854819976771197,26.357142857142858,12.07628811737603,30.0,16.5,39.0,22.5
Caribbean,2007,8,0.2225177304964539,26.4375,10.89276566120836,30.0,19.125,38.25,19.125
Caribbean,2008,8,0.22535211267605634,26.625,11.143243468577719,30.0,19.125,38.625,19.5
Caribbean,2009,8,0.2246376811594203,25.875,10.679273149423606,30.0,18.0,36.0,18.0
Caribbean,2010,8,0.2271897810218978,25.6875,10.644650945427943,30.0,19.5,34.875,15.375
Caribbean,2011,8,0.22354014598540145,25.6875,10.322722206375603,30.0,19.5,34.5,15.0
Caribbean,2012,8,0.23134328358208955,25.125,10.412582532686116,30.0,17.25,33.375,16.125
Caribbean,2013,8,0.26153846153846155,24.375,11.293665259781697,33.0,16.5,33.375,16.875
Caribbean,2014,8,0.2687007874015748,23.8125,11.28588028245914,33.0,15.75,32.625,16.875
Caribbean,2015,8,0.2519230769230769,24.375,10.784102883411304,33.0,16.5,32.625,16.125
Caribbean,2016,8,0.23125,22.5,9.604686356149273,33.0,16.125,24.75,8.625
Caribbean,2017,8,0.21052631578947367,21.375,7.999023377888078,25.5,16.125,25.875,9.75
Caribbean,2018,8,0.2965686274509804,19.125,9.999218719480037,31.5,13.5,25.875,12.375
Caribbean,2019,8,0.2190366972477064,20.4375,7.9704042400621065,24.0,14.625,25.875,11.25
Caribbean,2020,8,0.25,19.125,8.543089312420888,22.5,12.375,25.875,13.5
Caribbean,2021,8,0.27925531914893614,17.625,8.641288966352183,27.0,12.375,24.75,12.375
Caribbean,2022,8,0.2733516483516483,17.0625,8.213698542678566,27.0,12.375,22.125,9.75
Caribbean,2023,7,0.18838304552590268,19.5,6.562882641905809,21.0,15.0,23.25,8.25
Caribbean,2024,7,0.18838304552590268,19.5,6.562882641905809,21.0,15.0,23.25,8.25
Caribbean,2025,7,0.17893217893217894,21.214285714285715,6.776309271789384,21.0,17.25,26.25,9.0
Caucasus,2006,3,0.07692307692307693,26.0,3.7416573867739413,9.0,24.0,28.5,4.5
Caucasus,2007,3,0.07692307692307693,26.0,3.7416573867739413,9.0,24.0,28.5,4.5
