resourceIdentifier,resourceName,country,protocols,protocolSubCategories,estAnnualEmissionReductions,n_peers,loo_mean,M1,M2,M4
3370,Ludian County afforestation project in Yunnan Province,China,AR-ACM0003,ARR,120595,66,289027.07692307694,50317.61791948159,26.0,0.3939393939393939
3363,Westphalen Forest Carbon Project,Germany,VM0012,IFM,7049,1,,,,
3365,Developing Voluntary Carbon market project for Sundarban Tiger Reserve in India,India,VM0033,ARR; WRC,16449,5,52884.5,5116.236345242935,2.0,0.4
3366,Shanxi Qinyuan Afforestation Project,China,AR-ACM0003,ARR,29469,66,290429.0153846154,2990.1349899559727,9.0,0.13636363636363635
3368,Orizon CarbonCrop Rewards Programme,South Africa,VM0042,ALM,100000,5,257293.5,38866.11982036079,2.0,0.4
3358,Improved cropland management project in Bwzho,China,VM0042,ALM,80000,69,335788.14705882355,19059.636428676098,10.0,0.14492753623188406
3359,Improved cropland management project in Gveihogang,China,VM0042,ALM,200000,69,334023.4411764706,119752.07446254432,40.5,0.5869565217391305
3360,Developing climate resilience of the coastal communities of Sundarbans through Mangrove Afforestation,India,AR-AM0014,ARR; WRC,29782,2,9003.0,98519.10740864156,2.0,1.0
3361,Participatory Mangrove Afforestation & Restoration in the west coast of India,India,AR-AM0014,ARR; WRC,9003,2,29782.0,2721.5770935464375,1.0,0.5
3354,TERRRA SANTA,Israel,VM0042,ALM,22704,6,108708.0,4741.800198697428,5.0,0.8333333333333334
3357,Climate Resilient & Community Driven Mangrove Afforestation Programme,Sri Lanka,AR-AM0014,ARR; WRC,45484,1,,,,
3347,Developing voluntary carbon market project for Periyar Tiger Reserve in India,India,VM0037,REDD,190217,4,140633.0,257283.19163354262,3.0,0.75
3350,THE ARR HORIZONTE CARBON PROJECT,Brazil,AR-ACM0003,ARR,86995,22,559529.9047619047,13525.87227347651,15.0,0.6818181818181818
3351,US AGRICULTURAL CARBON PROGRAM,United States,VM0042,ALM,7059,11,867545.0,57.4373444605179,1.0,0.09090909090909091
3346,DEVELOPING CARBON FINANCE PROJECT FOR FARMERS ADOPTING REGENERATIVE AGRICULTURE PRACTICES IN THE INDO-GANGETIC PLAINS,India,VM0042,ALM,4796219,27,656987.5769230769,35013929.49269478,26.0,0.9629629629629629
3343,XiCO2e: Mexican Peninsula Forest Project,Mexico,VM0003,IFM,170853,3,605662.0,48196.43234840555,1.0,0.3333333333333333
3344,The Last Habitat REDD+ project,Peru,VM0007,REDD,411739,9,663866.625,255366.0595921658,5.0,0.5555555555555556
3340,Boomitra Grassland Restoration in East Africa Through Soil Enrichment,Kenya,VM0042,ALM,707193,7,368619.1666666667,1356744.2620292397,6.0,0.8571428571428571
3341,Samkos REDD+ Project,Cambodia,VM0009,REDD,1549341,3,2123001.0,1130690.7223694194,2.0,0.6666666666666666
3342,XiCO2e: Mexican Reforestation Project,Mexico,AR-ACM0003,ARR,3726,5,109602.0,126.6680899983577,1.0,0.2
3334,MARAJÓ REDD+ Project,Brazil,VM0037,REDD,298409,1,,,,
3335,Developing a voluntary carbon market project for Pench Tiger Reserve in India,India,VM0037,ARR; REDD,56845,1,,,,
3336,Eastern Yan’an Afforestation Project,China,AR-ACM0003,ARR,485585,66,283411.8461538461,831979.310056797,53.0,0.803030303030303
3337,Central Yan’an Afforestation Project,China,AR-ACM0003,ARR,716513,66,279859.1076923077,1834461.9312280873,63.0,0.9545454545454546
3338,Yan’an Wuqi Afforestation Project,China,AR-ACM0003,ARR,356695,66,285394.76923076925,445808.1813059481,43.0,0.6515151515151515
3339,Yan’an Aerial Seeding Afforestation Project,China,AR-ACM0003,ARR,351097,66,285480.8923076923,431794.5849634662,42.0,0.6363636363636364
3332,SIMFlor Programme 2,Brazil,VM0007,REDD,1000000,38,739626.9189189189,1352032.9972057496,30.5,0.8026315789473685
3333,Restoration of degraded mangroves as a climate change mitigation and adaptation strategy in Asia CPA 1,Myanmar,AR-AM0014,ARR,322622,2,70285.0,1480898.5542292097,2.0,1.0
3325,Nehe Adjusted Water Management in Rice Cultivation,China,AMS-III.AU,ALM,58067,275,57706.76277372263,58429.486024389735,95.0,0.34545454545454546
3326,Sustainable agriculture programme in Longyuan,China,VM0042,ALM,615000,69,327920.5,1153404.5599466944,57.0,0.8260869565217391
3331,Arva Carbon Ready USA,United States,VM0042,ALM,531451,11,815105.8,346507.36800179805,8.0,0.7272727272727273
3321,Mount Kenya Regenerative Agroforestry Project,Kenya,AR-ACM0003,ARR,7,3,417237.0,0.0001174392491557556,1.0,0.3333333333333333
3324,Ipoá REDD+ Project,Brazil,VM0007,REDD,75614,38,764610.3243243244,7477.635096089574,4.0,0.10526315789473684
3309,Chengmai Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59188,275,57702.67153284672,60711.562410170634,155.5,0.5654545454545454
3310,Dansha Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59459,275,57701.68248175183,61269.83701243135,180.0,0.6545454545454545
3311,Hai’an Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59083,275,57703.05474452555,60495.94608907914,151.0,0.5490909090909091
3312,Adjusted Water Management in Rice Cultivation in North Wuhua County,China,AMS-III.AU,ALM,55232,275,57717.109489051094,52853.89117725468,36.0,0.13090909090909092
3313,Qiongchang Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58797,275,57704.098540145984,59910.60074519369,134.5,0.4890909090909091
3314,Adjusted Water Management in Rice Cultivation in East Wuhua County,China,AMS-III.AU,ALM,59869,275,57700.186131386865,62119.33446520147,224.0,0.8145454545454546
3315,Adjusted Water Management in Rice Cultivation in South Kaiping City,China,AMS-III.AU,ALM,59591,275,57701.200729927004,61542.69297827994,192.0,0.6981818181818182
3316,Wanzhong Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59377,275,57701.98175182482,61100.641987716524,175.0,0.6363636363636364
3317,Wenchang Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59192,275,57702.65693430657,60719.78397786589,157.0,0.5709090909090909
3318,Heilongjiang Nehe Afforestation Project,China,ACM0003,ARR,24188,1,,,,
3319,Tibet Ngari Improved Grassland Management Project,China,VM0026,ALM,292460,40,387170.0512820513,220918.04703584829,19.0,0.475
3320,Adjusted Water Management in Rice Cultivation in West Wuhua County,China,AMS-III.AU,ALM,55039,275,57717.813868613135,52484.51592251529,34.0,0.12363636363636364
3307,Henan Pingyu Agricultural Land Use Management Project,China,VM0042,ALM,45080,69,336301.67647058825,6042.807818645321,1.0,0.014492753623188406
3306,Buritirana Grouped REDD+ Project,Brazil,VM0015,REDD,5149,64,358836.1111111111,73.88387115752316,3.0,0.046875
3303,METHANE EMISSION REDUCTION PROJECT THROUGH INTERMITTENT FLOODING IN RICE CULTIVATION,India,AMS-III.AU,ALM,27766,15,69037.28571428571,11167.164931579417,2.0,0.13333333333333333
3304,Boa Esperança Grouped REDD+ Project,Brazil,VM0015,REDD,5921,64,358823.85714285716,97.70320535304428,5.0,0.078125
3295,Developing Carbon Finance Project For Van Panchayats In Soil Conservation  Forest Division Ranikhet (Uttarakhand),India,VM0037,REDD,40742,4,190458.0,8715.362778145312,2.0,0.5
3296,Developing Carbon Finance Project for Van Panchayats in Soil Conservation  Forest Division Nainital (Uttarakhand),India,VM0037,REDD,22573,4,196514.33333333334,2592.8914209820146,1.0,0.25
3299,Grouped Project Serra do Sudeste,Brazil,AR-ACM0003,ARR,14560,22,562979.1904761905,376.55672462899963,8.0,0.36363636363636365
3294,Muskitia Pâsa Klîn Nâka sa,Honduras,VM0007,REDD; WRC,38058,1,,,,
3291,Boomitra Grassland Restoration in the Temperate Grasslands of South America Through Soil Enrichment,Argentina,VM0042,ALM,2418650,7,169316.0,34550000.13288762,7.0,1.0
3284,INTEGRATED REDD+ PROJECT1 IN PAPUA NEW GUINEA,Papua New Guinea,VM0015,REDD,20012952,3,4616983.5,86748901.6918306,3.0,1.0
3280,Carpathia Forest Carbon Project,Romania,VM0012,IFM,50224,4,9366.0,269319.89920990815,4.0,1.0
3281,ANDRADE SUN FARMS REDD+ FAZENDA SANTA RITA,Brazil,VM0005; VM0007; VM0017,REDD,6237,1,,,,
3270,Gveibingz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59055,275,57703.15693430657,60438.51342432466,146.0,0.5309090909090909
3271,Bingznanz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58896,275,57703.73722627737,60112.89706241749,138.0,0.5018181818181818
3272,Bozbwz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59549,275,57701.35401459854,61455.809167022926,187.0,0.68
3273,Gveigangj Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58603,275,57704.80656934307,59515.17409339264,125.0,0.45454545454545453
3274,Hinghbinh Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59131,275,57702.879562043796,60594.465779484875,152.0,0.5527272727272727
3275,Liujcwngz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59667,275,57700.92335766424,61700.06789895012,200.0,0.7272727272727273
3276,Luzcai Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58978,275,57703.437956204376,60280.7147581056,142.0,0.5163636363636364
3277,Siengcouh Water Management with Rice Cultivation,China,AMS-III.AU,ALM,59696,275,57700.81751824817,61760.17202655733,201.0,0.730909090909091
3278,Future Soils and Sustainable Farming Initiative - Germany,Germany,VM0042,ALM,2500,2,941981.0,6.634953358931868,1.0,0.5
3248,ARAKU VALLEY REFORESTATION PROJECT,India,AR-ACM0003,ARR,342277,56,214332.76363636364,546596.5293470594,49.0,0.875
3243,Core Carbon Sustainable Rice Productions 01,India,VM0051,ALM,1375,2,566547.0,3.3371017761986206,1.0,0.5
3242,AGRISOLERO CARBON FARMING IN NORTHERN ITALY,Italy,VM0042,ALM,289,5,124709.75,0.6697230970313067,2.0,0.4
3241,Guangdong Huidong Afforestation Project,China,AR-ACM0003,ARR,91597,66,289473.2,28983.72080386025,22.0,0.3333333333333333
3235,ZHONGFU ADJUSTED WATER MANAGEMENT IN RICE CULTIVATION,China,AMS-III.AU,ALM,57931,275,57707.25912408759,58155.60835740978,85.0,0.3090909090909091
3236,BEILIAN ADJUSTED WATER MANAGEMENT IN RICE CULTIVATION,China,AMS-III.AU,ALM,58044,275,57706.846715328466,58383.12310877101,93.0,0.3381818181818182
3237,BEIFUXIN ADJUSTED WATER MANAGEMENT IN RICE CULTIVATION,China,AMS-III.AU,ALM,57972,275,57707.109489051094,58238.106426689825,87.0,0.31636363636363635
3238,Core Carbon Sustainable Rice Productions,India,AMS-III.AU,ALM,4740,15,70682.0,317.868764324722,1.0,0.06666666666666667
3231,Dongchang Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58712,275,57704.40875912409,59737.18504576052,132.0,0.48
3232,Letung Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58777,275,57704.17153284672,59869.77435476176,133.0,0.48363636363636364
3233,Linkao Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58569,275,57704.93065693431,59446.00785319171,123.0,0.44727272727272727
3234,Sanling Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58396,275,57705.562043795624,59094.69893754628,114.0,0.41454545454545455
3230,Abu Ali Island Mangrove Planting Project - Eastern Province Saudi Arabia,Saudi Arabia,VM0033,ARR; WRC,1627,1,,,,
3227,BINDONG ADJUSTED WATER MANAGEMENT IN RICE CULTIVATION,China,AMS-III.AU,ALM,55922,275,57714.59124087591,54185.085898782825,46.0,0.16727272727272727
3229,Adjusted Water Management in Rice Cultivation in North Kaiping City,China,AMS-III.AU,ALM,59179,275,57702.70437956204,60693.06592570109,154.0,0.56
3226,Padang Tikar Landscape,Indonesia,VM0007,REDD; WRC,590557,8,2779107.285714286,125492.66163337856,2.0,0.25
3223,CONSERVATION AND RESTORATION OF THE MANGROVE ECOSYSTEM IN THE GAMBIA THROUGH THE REDD+ MECHANISM,Gambia,VM0007,ARR; WRC,110002,1,,,,
3217,REDD+ Project in the Alto Predio Putumayo Indigenous Reservation in Colombia,Colombia,VM0009,REDD,451387,7,433340.5,470185.0479449763,5.0,0.7142857142857143
3218,Origen Atrato-Baudó REDD+ Project,Colombia,VM0009,REDD,343528,7,451317.0,261482.47636140452,3.0,0.42857142857142855
3210,Bajo Atrato REDD+ Project,Colombia,VM0009,REDD,668184,7,397207.6666666667,1124021.24964691,6.0,0.8571428571428571
3211,BISIGNANO AND MESORACA PROJECT OF AFFORESTATION OF THE AGRICULTURAL COMPANY GAIA SRL BAMBOO PLANTS,Italy,AR-ACM0003,ARR,48643,3,1104597.0,2142.08570999197,1.0,0.3333333333333333
3212,Jiangxi Fuzhou Yihuang Rice Field Water Management Project,China,AMS-III.AU,ALM,38503,275,57778.164233576645,25658.153537153838,3.0,0.01090909090909091
3213,Indigo Ag EU Project No.1,Switzerland,VM0042,ALM,4021000,1,,,,
3215,ASATIQ Vaupés Maloca REDD+ Project,Colombia,VM0009,REDD,943225,7,351367.5,2532030.9949696544,7.0,1.0
3216,ASATRIZY Vaupés Maloca REDD+ Project,Colombia,VM0009,REDD,355612,7,449303.0,281457.93494367943,4.0,0.5714285714285714
3201,HENAN SHANGCAI AGRICULTURAL LAND USE MANAGEMENT PROJECT,China,VM0042,ALM,107778,69,335379.64705882355,34635.66553865031,17.0,0.2463768115942029
3202,HENAN RUNAN AGRICULTURAL LAND USE MANAGEMENT PROJECT,China,VM0042,ALM,68967,69,335950.39705882355,14158.182668160876,6.0,0.08695652173913043
3203,Yunnan Yulong Afforestation Project,China,AR-ACM0003,ARR,765439,66,279106.4,2099188.2046452533,65.0,0.9848484848484849
3208,Wheatbelt Biodiversity Carbon Credit Project,Australia,AR-ACM0003,ARR,2205,3,5410.5,898.6276684225118,1.0,0.3333333333333333
3183,Cenzcouh Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58286,275,57705.96350364963,58871.86678349352,108.0,0.3927272727272727
3184,Linzgvei Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58129,275,57706.53649635037,58554.556314668145,102.0,0.3709090909090909
3185,Yangzsoz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58081,275,57706.711678832115,58457.71597201277,97.0,0.3527272727272727
3186,Hozbuj Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58293,275,57705.937956204376,58886.03442472334,109.0,0.39636363636363636
3187,Binhyangz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58077,275,57706.72627737226,58449.64957443069,96.0,0.3490909090909091
3188,Hwngzcouh Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58024,275,57706.9197080292,58342.82254250271,91.0,0.33090909090909093
3189,Lungzanh Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58085,275,57706.69708029197,58465.782928204455,98.0,0.3563636363636364
3190,Sanglinz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58185,275,57706.33211678832,58667.6383823582,104.0,0.3781818181818182
3191,Vujmingzgih Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58012,275,57706.96350364963,58318.648905987895,89.0,0.3236363636363636
3192,Yunghningz Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58096,275,57706.65693430657,58487.96993806581,99.0,0.36
3193,Cinhcouh Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58127,275,57706.54379562044,58550.51969437867,101.0,0.36727272727272725
3194,Lingzsanh Water Management with Rice Cultivation,China,AMS-III.AU,ALM,58442,275,57705.39416058394,59188.008568061356,116.0,0.4218181818181818
3195,Jinyujie Adjusted Water Management in Rice Cultivation,China,AMS-III.AU,ALM,58542,275,57705.029197080294,59391.110474880494,122.0,0.44363636363636366
3196,Paracel ARR Carbon Forestry Project,Paraguay,VM0047,ARR,182551,3,236251.5,141056.74504077222,2.0,0.6666666666666666
3179,Conservation and restoration of the tropical dry forest of the north coast of Peru,Peru,VM0006,REDD,605242,4,1943694.6666666667,188464.7238304233,2.0,0.5
3180,Sustainable Agriculture Land Management Project by Suminter India Organics,India,VM0042,ALM,275748,27,830851.8461538461,91516.86892914538,18.0,0.6666666666666666
3181,Longchuan Adjusted Water Management in Rice Cultivation,China,AMS-III.AU,ALM,58621,275,57704.74087591241,59551.80785560827,127.0,0.4618181818181818
3174,Sustainable Agriculture land Management Project by Biowin Agro Research,India,VM0042,ALM,26639,27,840432.9615384615,844.369930114318,11.0,0.4074074074074074
3176,Changlinyan Adjusted Water Management in Rice Cultivation,China,AMS-III.AU,ALM,58499,275,57705.186131386865,59303.73386558824,119.0,0.43272727272727274
3170,Fujian longyan IFM (conversion of logged to protected forest) Project,China,VM0010,IFM,46640,68,95678.02985074627,22735.518314845747,28.0,0.4117647058823529
3172,"Forest Plantation Project in Ujjain, India",India,AR-ACM0003,ARR,505,56,220546.8,1.156330538461678,2.0,0.03571428571428571
3165,HENAN BIYANG AGRICULTURAL LAND USE MANAGEMENT PROJECT,China,VM0042,ALM,89473,69,335648.8382352941,23850.574818281064,11.0,0.15942028985507245
3166,ReforesTerra Grouped Project,Brazil,AR-ACM0003,ARR,24516,22,562505.0952380953,1068.4956653514334,12.0,0.5454545454545454
3167,"AGRICULTURAL LAND MANAGEMENT PROJECT IN BARWANI DISTRICT  (MADHYA PRADESH), INDIA BY GODREJ AGROVET LTD",India,VM0017,ALM,22774,21,260457.1,1991.3263105517185,6.0,0.2857142857142857
3156,"Sustainable Rice Cultivation for Marginal Farmers in Madhya Pradesh, India",India,AMS-III.AU,ALM,189404,15,57491.71428571428,623983.3976374236,15.0,1.0
3155,NIGER DELTA MANGROVE PROJECT,Nigeria,AR-AM0014,ARR,79406,1,,,,
3148,Hulin Adjusted Water Management in Rice Cultivation,China,AMS-III.AU,ALM,59066,275,57703.11678832117,60461.07299192051,148.0,0.5381818181818182
3149,Qingfeng Adjusted Water Management in Rice Cultivation,China,AMS-III.AU,ALM,59796,275,57700.45255474452,61967.65289852121,208.5,0.7581818181818182
3150,Zhenbaodao Adjusted Water Management in Rice Cultivation,China,AMS-III.AU,ALM,58797,275,57704.098540145984,59910.60074519369,134.5,0.4890909090909091
3152,Alto Xingu Grouped REDD+ Project,Brazil,VM0015,REDD,50924,64,358109.5238095238,7241.510218475327,15.0,0.234375
3153,Jiangxi Dingnan Improved Forest Management Project,China,VM0010,IFM,60431,68,95472.19402985074,38250.98813439,37.0,0.5441176470588235
3146,Afforestation activity on deserted wasteland in the Arab peninsula (Ghaba),United Arab Emirates,AR-ACM0003,ARR,752122,1,,,,
3147,Jiangxi Suichuan Improved Forest Management Project,China,VM0010,IFM,43163,68,95729.92537313433,19461.464758676655,25.0,0.36764705882352944
3145,Proyecto REDD++ PANI,Colombia,VM0007,REDD,812888,8,1837401.857142857,359631.1269498321,5.0,0.625
3136,Inner Mongolia Chao’er Forest Industry IFM Project,China,VM0010,IFM,247018,68,92687.31343283581,658319.7857840115,61.0,0.8970588235294118
3137,Adjusted Water Management in Rice Cultivation in South Wuhua County,China,AMS-III.AU,ALM,59585,275,57701.222627737225,61530.27723355936,191.0,0.6945454545454546
3140,ZhaoQu Afforestation Project,China,AR-ACM0003,ARR; REDD,577730,1,,,,
3141,Western Amazon REDD+ Grouped Project,Brazil,VM0015,REDD,219250,64,355437.68253968254,135243.29259780498,40.0,0.625
3142,MOZBLUE: BUILDING AFRICA’S LARGEST MANGROVE RESTORATION PROJECT,Mozambique,VM0033,ARR,44159,1,,,,
3124,Shaanxi Shiquan Improved Forest Management Project,China,VM0010,IFM,28839,68,95943.71641791044,8668.49807419742,15.0,0.22058823529411764
3125,Shaanxi Foping Improved Forest Management Project,China,VM0010,IFM,41521,68,95754.4328358209,18004.319903977008,23.0,0.3382352941176471
3127,Guangxi Cenxi IFM (conversion  of  logged  to  protected  forest)  Project,China,VM0010,IFM,222611,68,93051.59701492537,532561.0619348245,60.0,0.8823529411764706
